"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"PCBRUV19","62","L037_MAH00176.MP4","71868","R038_MAH00179.MP4","70007","1","32.77802",NA,NA,"0.18814","2545.15133","33.16301",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1205.53401","709.09194","-2126.42227","3.32679","2.31548","6.43655","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV19","63","L037_MAH00176.MP4","74330","R038_MAH00179.MP4","72469","1","33.46260",NA,NA,"1.10358","1959.24430","19.34112",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","diphreutes","37365005",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","269.45084","601.25100","-1845.13731","1.13204","1.89661","5.18539","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV19","66","L037_MAH00177.MP4","12578","R038_MAH00180.MP4","10717","1","38.83129",NA,NA,"0.45685","7222.84688","23.27379",NA,NA,NA,NA,NA,"Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1985.89463","2088.99002","-6622.82872","17.92088","19.81339","61.57424","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV19","69","L037_MAH00177.MP4","36510","R038_MAH00180.MP4","34649","1","45.48572",NA,NA,"1.89455","1346.91379","8.42532",NA,NA,NA,NA,NA,"Mullidae","Parupeneus","spilurus","37355015",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-195.65992","33.67617","-1332.20114","0.75294","0.65948","2.74628","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV19","74","L037_MAH00177.MP4","67944","R038_MAH00180.MP4","66083","1","54.22612",NA,NA,"0.40766","1565.08414","32.34617",NA,NA,NA,NA,NA,"Scaridae","Scarus","ghobban","37386001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-812.03896","212.25290","-1320.99576","1.33965","0.71390","2.29303","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV19","75","L037_MAH00177.MP4","77466","R038_MAH00180.MP4","75605","1","56.87376",NA,NA,"0.03335","4449.80724","20.53480",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1372.73845","767.64323","-4162.58303","8.23759","5.20268","25.68210","-22.7103","113.5544","20210829","11:47","Pt Cloates",NA,NA,"79.7","Daniel Agnello","Yes","Yes"
"PCBRUV20","0","Left_MAH00261 (4).MP4","1278","Right_MAH00769 (4).MP4","3254",NA,"-1.00000",NA,NA,"2.66158","971.14627","6.18153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-11.98913","-99.97502","-965.91217","0.50197","0.50350","1.50077","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","1","Left_MAH00261 (4).MP4","8213","Right_MAH00769 (4).MP4","10189","1","0.17156",NA,NA,"0.07440","2517.61904","31.40842",NA,NA,NA,NA,NA,"Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1309.43521","-73.61208","-2149.03847","3.82552","1.04155","6.58982","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","2","Left_MAH00261 (4).MP4","8213","Right_MAH00769 (4).MP4","10189","1","0.17156",NA,NA,"4.35823","5454.45840","28.03315",NA,NA,NA,NA,NA,"Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2555.91726","-177.53548","-4815.27616","17.31232","2.53542","33.85727","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","3","Left_MAH00261 (4).MP4","19621","Right_MAH00769 (4).MP4","21597","1","3.34362",NA,NA,"2.72081","3093.76246","21.61667",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1034.16394","-467.40159","-2878.09084","4.34957","2.36443","12.34947","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","4","Left_MAH00261 (4).MP4","20261","Right_MAH00769 (4).MP4","22237","1","3.52157",NA,NA,"0.41652","2341.54886","18.33244",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-586.38975","-436.60446","-2224.49425","2.11899","1.77977","7.51685","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","5","Left_MAH00261 (4).MP4","54360","Right_MAH00769 (4).MP4","56336","1","13.00299",NA,NA,"0.93509","1616.46062","13.86938",NA,NA,NA,NA,NA,"Nemipteridae","Nemipterus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-181.07184","-336.21737","-1570.70551","0.87878","1.09770","3.82443","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","6","Left_MAH00261 (4).MP4","80647","Right_MAH00769 (5).MP4","1503","1","20.31224",NA,NA,"1.10187","7316.90330","15.56972",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1873.63634","-560.14535","-7050.73031","19.17509","6.43869","73.18264","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","8","Left_MAH00261 (5).MP4","23508","Right_MAH00769 (5).MP4","25484","1","26.98029",NA,NA,"3.08243","1790.28265","31.55757",NA,NA,NA,NA,NA,"Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-910.72354","-213.97190","-1526.40448","1.87062","0.84695","3.32717","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","16","Left_MAH00261 (5).MP4","66216","Right_MAH00769 (5).MP4","68192","1","38.85548",NA,NA,"3.61213","2590.53208","13.54512",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-482.05129","378.62883","-2516.96707","2.09570","1.89473","9.57222","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","17","Left_MAH00261 (5).MP4","66216","Right_MAH00769 (5).MP4","68192","1","38.85548",NA,NA,"0.29719","2851.39150","11.80824",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-507.61194","-276.45791","-2792.19172","2.41931","1.74457","11.77519","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","18","Left_MAH00261 (5).MP4","66216","Right_MAH00769 (5).MP4","68192","1","38.85548",NA,NA,"4.86768","2916.77750","14.45774",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-723.68792","-69.68742","-2824.71422","3.18753","1.38723","12.02315","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","19","Left_MAH00261 (5).MP4","66216","Right_MAH00769 (5).MP4","68192","1","38.85548",NA,NA,"1.37198","2958.19104","15.54286",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-749.36981","269.94285","-2848.94190","3.29930","1.81346","12.20022","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","20","Left_MAH00261 (5).MP4","66216","Right_MAH00769 (5).MP4","68192","1","38.85548",NA,NA,"1.37003","2194.55956","5.76837",NA,NA,NA,NA,NA,"Carcharhinidae","Galeocerdo","cuvier","37018022",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-192.62132","116.29340","-2182.99440","1.22328","1.13711","7.25399","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","21","Left_MAH00261 (5).MP4","66270","Right_MAH00769 (5).MP4","68246","1","38.87050",NA,NA,"1.60641","1707.45975","3.89613",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp10",NA,1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-31.74773","118.48176","-1703.04814","0.85150","0.89294","4.47094","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV20","31","Left_MAH00261 (6).MP4","24800","Right_MAH00769 (6).MP4","26776","1","49.87900",NA,NA,"1.37476","3707.76923","17.34018",NA,NA,NA,NA,NA,"Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1086.92050","-185.19093","-3540.03684","5.67900","1.92214","18.68919","-22.7519","113.5445","20210828","11:36","Pt Cloates",NA,NA,"82.4","Hannah Williams","Yes","Yes"
"PCBRUV22","3","MAH00153_l035 (15).MP4","7094","MAH00146_R036 (15).MP4","10186","1","8.60610",NA,NA,"0.15964","2742.63993","13.82244",NA,NA,NA,NA,NA,"Nemipteridae","Nemipterus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-552.31946","-334.41619","-2665.55488","2.41377","1.79038","10.65339","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","6","MAH00153_l035 (15).MP4","48281","MAH00146_R036 (15).MP4","51373","1","20.05837",NA,NA,"0.56055","6347.08760","26.23869",NA,NA,NA,NA,NA,"Acanthuridae","Naso","mcdadei","37437003",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-2517.34803","1278.61726","-5684.50683","19.51684","10.80010","45.74032","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","7","MAH00153_l035 (15).MP4","48292","MAH00146_R036 (15).MP4","51384","1","20.06143",NA,NA,"19.97878","10763.43612","16.03882",NA,NA,NA,NA,NA,"Acanthuridae","Naso","mcdadei","37437003",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-2758.88601","1180.44107","-10336.66600","40.58985","19.24079","154.31347","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","12","MAH00153_l035 (15).MP4","48454","MAH00146_R036 (15).MP4","51546","1","20.10648",NA,NA,"1.47393","6337.60139","23.06261",NA,NA,NA,NA,NA,"Acanthuridae","Naso","mcdadei","37437003",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2409.39707","638.41983","-5826.87028","19.79099","6.32598","49.39236","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","24","MAH00153_l035 (15).MP4","66156","MAH00146_R036 (15).MP4","69248","1","25.02861",NA,NA,"1.05548","1975.86445","24.38150",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-769.32439","283.24398","-1797.76338","2.03061","1.16090","4.82665","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","27","MAH00153_l035 (16).MP4","55334","MAH00146_R036 (16).MP4","58366","1","44.55896",NA,NA,"0.06507","4399.65115","13.97425",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","381.09141","1020.81114","-4262.58656","3.07736","6.84605","26.78609","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","28","MAH00153_l035 (16).MP4","55334","MAH00146_R036 (16).MP4","58366","1","44.55896",NA,NA,"1.90079","4238.16501","13.74522",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","236.41206","1006.88231","-4110.02920","2.40995","6.51464","24.90725","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","29","MAH00153_l035 (16).MP4","55334","MAH00146_R036 (16).MP4","58366","1","44.55896",NA,NA,"0.91876","4168.49521","12.39382",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","140.00766","911.37131","-4065.23708","2.12015","5.90584","24.37277","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV22","30","MAH00153_l035 (16).MP4","55334","MAH00146_R036 (16).MP4","58366","1","44.55896",NA,NA,"4.40068","4016.75230","11.87100",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","229.16182","820.62315","-3925.34859","2.28146","5.21579","22.76080","-22.7263","113.5501","20210828","13:47","Pt Cloates",NA,NA,"82.2","Levi Peters","Yes","Yes"
"PCBRUV23","0","L039_MAH00151.MP4","50351","R040_MAH00156.MP4","46975",NA,"-1.00000",NA,NA,"0.69506","936.52884","7.91406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-7.62124","-122.88268","-928.40079","0.48718","0.49561","1.39275","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","15","L039_MAH00152.MP4","51404","R040_MAH00157.MP4","48028","1","20.30362",NA,NA,"19.32467","2006.28763","33.16610",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1009.92909","440.34650","-1676.70159","2.23740","1.29516","3.95302","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","19","L039_MAH00152.MP4","51473","R040_MAH00157.MP4","48097","1","20.32280",NA,NA,"2.92458","1818.96474","24.67441",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-543.00710","541.19451","-1649.51039","1.45351","1.56450","4.14132","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","21","L039_MAH00152.MP4","51509","R040_MAH00157.MP4","48133","1","20.33281",NA,NA,"1.19582","2505.39894","32.10312",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1256.11743","454.94796","-2119.48466","3.51603","1.68588","6.36512","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","33","L039_MAH00152.MP4","51892","R040_MAH00157.MP4","48516","1","20.43931",NA,NA,"1.90547","7110.96350","28.15888",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2625.88817","2128.92487","-6256.05244","21.85189","18.77121","54.25724","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","57","L039_MAH00152.MP4","80582","R040_MAH00157.MP4","77206","1","28.41672",NA,NA,"3.62183","4618.64803","11.72630",NA,NA,NA,NA,NA,"Carangidae","Decapterus","spp",NA,29,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-28.16436","966.69811","-4516.26075","2.17714","6.91923","30.10970","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","72","L039_MAH00153.MP4","63987","R040_MAH00158.MP4","60611","1","46.34185",NA,NA,"10.02554","9730.84169","16.56441",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-2476.50714","1308.90228","-9318.95741","33.33003","19.07239","127.09487","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","73","L039_MAH00153.MP4","70652","R040_MAH00158.MP4","67276","1","48.19509",NA,NA,"4.41171","9444.34602","18.58319",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2785.67897","1195.83347","-8944.58756","35.11705","16.57903","115.22627","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","74","L039_MAH00153.MP4","70675","R040_MAH00158.MP4","67299","1","48.20149",NA,NA,"0.71312","8188.84167","21.78936",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2912.03134","919.39107","-7598.15250","30.64319","10.99426","82.40550","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","75","L039_MAH00153.MP4","70729","R040_MAH00158.MP4","67353","1","48.21650",NA,NA,"17.13381","8259.87756","20.47135",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2793.45336","784.74806","-7733.45758","30.14313","9.87674","85.81576","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV23","76","L039_MAH00153.MP4","70744","R040_MAH00158.MP4","67368","1","48.22067",NA,NA,"5.08654","10077.08455","11.86202",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1986.39276","649.37087","-9858.00154","28.23397","11.22819","141.51938","-22.7476","113.5435","20210828","11:42","Pt Cloates",NA,NA,"85.6","Daniel Agnello","Yes","Yes"
"PCBRUV24","0","MAH00153_l035 (01).MP4","4412","MAH00146_R036 (01).MP4","9928",NA,"-1.00000",NA,NA,"0.27243","804.70199","1.44990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-14.50362","-8.81111","-804.52303","0.42847","0.40751","1.05392","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","3","MAH00153_l035 (03).MP4","1777","MAH00146_R036 (03).MP4","7412","1","4.98109",NA,NA,"0.46258","2704.56359","23.50003",NA,NA,NA,NA,NA,"Labridae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1059.53272","-184.17488","-2481.55883","3.81020","1.34709","9.26478","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","4","MAH00153_l035 (03).MP4","10383","MAH00146_R036 (03).MP4","16018","1","7.37403",NA,NA,"0.90700","2089.81988","16.70866",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","543.47146","-242.56486","-2003.28435","1.79962","1.19529","6.13922","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","5","MAH00153_l035 (03).MP4","10507","MAH00146_R036 (03).MP4","16142","1","7.40851",NA,NA,"0.89158","2142.85908","18.53230",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","629.68550","-245.71713","-2033.46116","2.03227","1.21721","6.32176","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","10","MAH00153_l035 (03).MP4","67588","MAH00146_R036 (03).MP4","73223","1","23.28020",NA,NA,"0.06508","5845.59417","6.54428",NA,NA,NA,NA,NA,"Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-644.67099","-128.54450","-5808.51502","5.97669","2.90675","49.47390","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","12","MAH00153_l035 (04).MP4","14956","MAH00146_R036 (04).MP4","20591","1","31.18504",NA,NA,"12.04455","5842.41454","18.36535",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","olivaceus","37351004",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","817.58107","1687.00284","-5533.47904","6.91457","14.10906","44.81270","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","13","MAH00153_l035 (04).MP4","30703","MAH00146_R036 (04).MP4","36338","1","35.56358",NA,NA,"5.26880","6177.16525","8.55886",NA,NA,NA,NA,NA,"SUS","SUS","SUS","2",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","901.25573","-139.73497","-6109.46665","8.38172","3.08759","54.94742","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","14","MAH00153_l035 (04).MP4","30703","MAH00146_R036 (04).MP4","36338","1","35.56358",NA,NA,"0.05655","5983.08895","4.15302",NA,NA,NA,NA,NA,"SUS","SUS","SUS","2",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","321.53818","-249.79652","-5969.21840","3.96281","3.41681","52.35814","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV24","18","MAH00153_l035 (04).MP4","51791","MAH00146_R036 (04).MP4","57426","1","41.42722",NA,NA,"6.81002","2656.13829","30.11784",NA,NA,NA,NA,NA,"Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","1331.79483","-36.02922","-2297.84574","4.14282","1.09780","7.68933","-22.7557","113.5451","20210828","09:52","Pt Cloates",NA,NA,"81.1","Daniel Agnello","Yes","Yes"
"PCBRUV26","0","MAH00153_l035 (09).MP4","8488","MAH00146_R036 (09).MP4","6275",NA,"-1.00000",NA,NA,"0.01771","977.89876","4.47525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-26.61304","-64.87040","-975.38175","0.50997","0.49661","1.51912","-22.7376","113.542","20210828","11:57","Pt Cloates",NA,NA,"88.7","Hannah Williams","Yes","Yes"
"PCBRUV26","1","MAH00153_l035 (09).MP4","29488","MAH00146_R036 (09).MP4","27275","1","2.88538",NA,NA,"1.51378","2840.44451","28.49682",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","-1341.65684","-174.13757","-2497.55041","4.51667","1.30423","8.97645","-22.7376","113.542","20210828","11:57","Pt Cloates",NA,NA,"88.7","Hannah Williams","Yes","Yes"
"PCBRUV26","16","MAH00153_l035 (10).MP4","26722","MAH00146_R036 (10).MP4","24509","1","24.65574",NA,NA,"20.09444","8057.38198","27.94037",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","3279.74957","1918.24609","-7105.27825","31.93151","19.83673","71.41891","-22.7376","113.542","20210828","11:57","Pt Cloates",NA,NA,"88.7","Hannah Williams","Yes","Yes"
"PCBRUV26","17","MAH00153_l035 (10).MP4","26722","MAH00146_R036 (10).MP4","24509","1","24.65574",NA,NA,"1.42219","9696.25769","20.75078",NA,NA,NA,NA,NA,"Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2021-08_Pt-Cloates_stereo-BRUVs","2987.42472","1758.01285","-9055.50096","38.48302","24.12187","118.81602","-22.7376","113.542","20210828","11:57","Pt Cloates",NA,NA,"88.7","Hannah Williams","Yes","Yes"
